"","LON","LAT","YEAR","MO","DY","HR","T2M","RH2M","PRECTOTCORR"
"51161",2,45,2007,11,2,16,11.4,70.77,0
"51162",2,45,2007,11,2,17,8.34,81.38,0
"51163",2,45,2007,11,2,18,7.13,85.93,0
"51164",2,45,2007,11,2,19,6.16,90.22,0
"51165",2,45,2007,11,2,20,5.37,94.26,0
"51166",2,45,2007,11,2,21,4.73,98.75,0
"51167",2,45,2007,11,2,22,4.23,100,0
"51168",2,45,2007,11,2,23,3.95,100,0
"51169",2,45,2007,11,3,0,3.99,100,0.02
"51170",2,45,2007,11,3,1,4.2,100,0.01
"51171",2,45,2007,11,3,2,4.33,100,0.04
"51172",2,45,2007,11,3,3,4.63,100,0.19
"51173",2,45,2007,11,3,4,4.88,98.1,0.38
"51174",2,45,2007,11,3,5,4.64,99.94,0.36
"51175",2,45,2007,11,3,6,4.28,100,0.17
"51176",2,45,2007,11,3,7,5.15,97.52,0.07
"51177",2,45,2007,11,3,8,7.8,84.64,0.02
"51178",2,45,2007,11,3,9,10.74,73.28,0.01
"51179",2,45,2007,11,3,10,13.48,64.19,0
"51180",2,45,2007,11,3,11,15.45,58.61,0
"51181",2,45,2007,11,3,12,16.63,55.81,0
"51182",2,45,2007,11,3,13,17.07,55.12,0
"51183",2,45,2007,11,3,14,16.72,56.58,0
"51184",2,45,2007,11,3,15,15.44,61.83,0
"51185",2,45,2007,11,3,16,12.02,76.47,0
"51186",2,45,2007,11,3,17,9.23,87.19,0
"51187",2,45,2007,11,3,18,8.14,91.86,0.01
"51188",2,45,2007,11,3,19,7.3,95.91,0.03
"51189",2,45,2007,11,3,20,6.56,100,0.04
"51190",2,45,2007,11,3,21,5.98,100,0.05
"51191",2,45,2007,11,3,22,5.59,100,0.07
"51192",2,45,2007,11,3,23,5.38,100,0.09
"51193",2,45,2007,11,4,0,5.22,100,0.11
"51194",2,45,2007,11,4,1,5.04,100,0.12
"51195",2,45,2007,11,4,2,4.92,100,0.13
"51196",2,45,2007,11,4,3,4.95,100,0.13
"51197",2,45,2007,11,4,4,5.22,100,0.15
"51198",2,45,2007,11,4,5,5.11,100,0.24
"51199",2,45,2007,11,4,6,4.94,100,0.18
"51200",2,45,2007,11,4,7,6.43,100,0.09
"51201",2,45,2007,11,4,8,9.95,84.58,0.06
"51202",2,45,2007,11,4,9,11.95,72.94,0.06
"51203",2,45,2007,11,4,10,13.58,63.25,0.03
"51204",2,45,2007,11,4,11,14.83,57.2,0.02
"51205",2,45,2007,11,4,12,15.61,53.68,0.02
"51206",2,45,2007,11,4,13,15.8,52.67,0.01
"51207",2,45,2007,11,4,14,15.26,54.42,0.01
"51208",2,45,2007,11,4,15,13.88,59.31,0.02
"51209",2,45,2007,11,4,16,10.63,73.5,0.03
"51210",2,45,2007,11,4,17,7.74,87.45,0.04
"51211",2,45,2007,11,4,18,6.69,93.21,0.33
"51212",2,45,2007,11,4,19,5.89,97.19,0.26
"51213",2,45,2007,11,4,20,5.14,100,0.28
"51214",2,45,2007,11,4,21,4.41,100,0.31
"51215",2,45,2007,11,4,22,3.8,100,0.27
"51216",2,45,2007,11,4,23,3.18,100,0.19
"51217",2,45,2007,11,5,0,2.59,100,0.12
"51218",2,45,2007,11,5,1,2.02,100,0.18
"51219",2,45,2007,11,5,2,1.48,100,0.11
"51220",2,45,2007,11,5,3,0.95,100,0.11
"51221",2,45,2007,11,5,4,0.44,100,0.11
"51222",2,45,2007,11,5,5,-0.01,100,0.09
"51223",2,45,2007,11,5,6,-0.4,100,0.11
"51224",2,45,2007,11,5,7,0.99,100,0.18
"51225",2,45,2007,11,5,8,4.36,86.48,0.1
"51226",2,45,2007,11,5,9,7.59,71.72,0.01
"51227",2,45,2007,11,5,10,10.8,57.88,0.01
"51228",2,45,2007,11,5,11,13.36,47.26,0
"51229",2,45,2007,11,5,12,15.06,41.03,0
"51230",2,45,2007,11,5,13,15.89,38.81,0
"51231",2,45,2007,11,5,14,15.95,37.71,0
"51232",2,45,2007,11,5,15,14.23,49.44,0
"51233",2,45,2007,11,5,16,9.49,62.39,0
"51234",2,45,2007,11,5,17,6.67,70.37,0
"51235",2,45,2007,11,5,18,5.29,75.72,0
"51236",2,45,2007,11,5,19,4.14,80.19,0
"51237",2,45,2007,11,5,20,3.31,83.24,0
"51238",2,45,2007,11,5,21,2.69,85.11,0
"51239",2,45,2007,11,5,22,2.2,86.62,0
"51240",2,45,2007,11,5,23,1.98,86.45,0
"51241",2,45,2007,11,6,0,1.67,87.51,0
"51242",2,45,2007,11,6,1,1.11,91.13,0
"51243",2,45,2007,11,6,2,0.7,96.07,0
"51244",2,45,2007,11,6,3,0.85,98.43,0
"51245",2,45,2007,11,6,4,1.38,98.02,0
"51246",2,45,2007,11,6,5,1.89,97.21,0
"51247",2,45,2007,11,6,6,2.05,97.69,0
"51248",2,45,2007,11,6,7,2.82,95.03,0.01
"51249",2,45,2007,11,6,8,5.22,82.97,0.03
"51250",2,45,2007,11,6,9,7.82,76.33,0.08
"51251",2,45,2007,11,6,10,9.28,76.91,0.21
"51252",2,45,2007,11,6,11,9.73,77.85,0.28
"51253",2,45,2007,11,6,12,10.03,77.43,0.32
"51254",2,45,2007,11,6,13,10.36,73.86,0.17
"51255",2,45,2007,11,6,14,10.25,69.14,0.07
"51256",2,45,2007,11,6,15,9.6,66.46,0.02
"51257",2,45,2007,11,6,16,6.8,75.98,0.01
"51258",2,45,2007,11,6,17,4.05,87.24,0.01
"51259",2,45,2007,11,6,18,2.93,91.55,0.27
"51260",2,45,2007,11,6,19,2.09,94.8,0.14
"51261",2,45,2007,11,6,20,1.41,97.93,0.09
"51262",2,45,2007,11,6,21,0.79,100,0.08
"51263",2,45,2007,11,6,22,0.56,100,0.09
"51264",2,45,2007,11,6,23,0.57,100,0.11
"51265",2,45,2007,11,7,0,-0.36,100,0.13
"51266",2,45,2007,11,7,1,-0.83,100,0.14
"51267",2,45,2007,11,7,2,-1.2,100,0.14
"51268",2,45,2007,11,7,3,-1.47,100,0.12
"51269",2,45,2007,11,7,4,-1.69,100,0.1
"51270",2,45,2007,11,7,5,-1.81,100,0.09
"51271",2,45,2007,11,7,6,-1.51,100,0.08
"51272",2,45,2007,11,7,7,-0.25,100,0.05
"51273",2,45,2007,11,7,8,2.69,84.59,0.03
"51274",2,45,2007,11,7,9,5.33,71.65,0.02
"51275",2,45,2007,11,7,10,8.22,57.28,0.01
"51276",2,45,2007,11,7,11,9.86,49.58,0.01
"51277",2,45,2007,11,7,12,10.88,44.83,0
"51278",2,45,2007,11,7,13,11.33,42.89,0
"51279",2,45,2007,11,7,14,11.17,43.1,0
"51280",2,45,2007,11,7,15,10.09,47.57,0
"51281",2,45,2007,11,7,16,6.19,65.35,0
"51282",2,45,2007,11,7,17,3.89,75.18,0
"51283",2,45,2007,11,7,18,3.09,80.39,0
"51284",2,45,2007,11,7,19,2.3,85.9,0
"51285",2,45,2007,11,7,20,1.67,91.91,0
"51286",2,45,2007,11,7,21,1.22,98.44,0
"51287",2,45,2007,11,7,22,0.89,100,0
"51288",2,45,2007,11,7,23,0.67,100,0
"51289",2,45,2007,11,8,0,0.48,100,0.01
"51290",2,45,2007,11,8,1,0.82,100,0.02
"51291",2,45,2007,11,8,2,1.48,100,0.04
"51292",2,45,2007,11,8,3,1.92,100,0.04
"51293",2,45,2007,11,8,4,2.01,100,0.1
"51294",2,45,2007,11,8,5,2.2,100,0.07
"51295",2,45,2007,11,8,6,2.5,100,0.09
"51296",2,45,2007,11,8,7,3.21,100,0.12
"51297",2,45,2007,11,8,8,5.59,86.68,0.08
"51298",2,45,2007,11,8,9,7.28,74.54,0.03
"51299",2,45,2007,11,8,10,8.75,65.9,0.01
"51300",2,45,2007,11,8,11,10.01,59.48,0
"51301",2,45,2007,11,8,12,10.83,55.18,0
"51302",2,45,2007,11,8,13,11.13,52.64,0
"51303",2,45,2007,11,8,14,10.74,53.26,0
"51304",2,45,2007,11,8,15,9.65,57.28,0
"51305",2,45,2007,11,8,16,6.3,73.6,0
"51306",2,45,2007,11,8,17,4.66,81.78,0
"51307",2,45,2007,11,8,18,3.73,88.51,0.01
"51308",2,45,2007,11,8,19,4.09,90.12,0.07
"51309",2,45,2007,11,8,20,4.38,92.06,0.52
"51310",2,45,2007,11,8,21,4.65,94.56,1.36
"51311",2,45,2007,11,8,22,5.07,96.44,1.78
"51312",2,45,2007,11,8,23,5.45,98.38,1.6
"51313",2,45,2007,11,9,0,5.94,98.41,2.73
"51314",2,45,2007,11,9,1,6.39,98.47,2.06
"51315",2,45,2007,11,9,2,6.65,98.77,2.29
"51316",2,45,2007,11,9,3,6.89,98.25,1.99
"51317",2,45,2007,11,9,4,7.08,97.92,1.36
"51318",2,45,2007,11,9,5,6.92,97.81,0.75
"51319",2,45,2007,11,9,6,6.1,95.46,0.45
"51320",2,45,2007,11,9,7,4.98,93.26,0.34
"51321",2,45,2007,11,9,8,5.53,89.13,0.29
"51322",2,45,2007,11,9,9,6.37,83.97,0.15
"51323",2,45,2007,11,9,10,7.5,75.01,0.03
"51324",2,45,2007,11,9,11,8.68,64.92,0.01
"51325",2,45,2007,11,9,12,9.29,59.75,0.02
"51326",2,45,2007,11,9,13,9.35,58.57,0.07
"51327",2,45,2007,11,9,14,9.02,59.75,0.13
"51328",2,45,2007,11,9,15,8.28,63.13,0.12
"51329",2,45,2007,11,9,16,6.39,73.18,0.04
"51330",2,45,2007,11,9,17,4.49,83.17,0.02
"51331",2,45,2007,11,9,18,3.87,86.14,0.01
"51332",2,45,2007,11,9,19,3.17,89.12,0.02
"51333",2,45,2007,11,9,20,2.16,92.94,0.03
"51334",2,45,2007,11,9,21,1.35,95.72,0.01
"51335",2,45,2007,11,9,22,0.51,98.99,0
"51336",2,45,2007,11,9,23,-0.24,100,0
"51337",2,45,2007,11,10,0,-0.83,100,0
"51338",2,45,2007,11,10,1,-1.33,100,0
"51339",2,45,2007,11,10,2,-1.75,100,0
"51340",2,45,2007,11,10,3,-2,100,0
"51341",2,45,2007,11,10,4,-2.05,100,0
"51342",2,45,2007,11,10,5,-1.94,100,0
"51343",2,45,2007,11,10,6,-1.65,100,0
"51344",2,45,2007,11,10,7,-0.56,94.94,0
"51345",2,45,2007,11,10,8,2.61,80.27,0
"51346",2,45,2007,11,10,9,5.15,71.93,0.01
"51347",2,45,2007,11,10,10,7.32,66.36,0.06
"51348",2,45,2007,11,10,11,8.28,64.13,0.13
"51349",2,45,2007,11,10,12,8.89,62.59,0.17
"51350",2,45,2007,11,10,13,9.07,63.16,0.15
"51351",2,45,2007,11,10,14,8.63,66.73,0.1
"51352",2,45,2007,11,10,15,7.9,72.46,0.06
"51353",2,45,2007,11,10,16,6.17,83.9,0.04
"51354",2,45,2007,11,10,17,5.17,90.11,0.05
"51355",2,45,2007,11,10,18,5.01,91.66,0.1
"51356",2,45,2007,11,10,19,4.97,93.17,0.13
"51357",2,45,2007,11,10,20,4.77,95.56,0.18
"51358",2,45,2007,11,10,21,4.63,97.59,0.22
"51359",2,45,2007,11,10,22,4.68,98.69,0.26
"51360",2,45,2007,11,10,23,4.84,98.84,0.3
"51361",2,45,2007,11,11,0,4.98,98.93,0.35
"51362",2,45,2007,11,11,1,5.03,99.27,0.4
"51363",2,45,2007,11,11,2,5.06,99.22,0.37
"51364",2,45,2007,11,11,3,5.17,98.6,0.39
"51365",2,45,2007,11,11,4,5.24,98.46,0.45
"51366",2,45,2007,11,11,5,5.25,98.37,0.46
"51367",2,45,2007,11,11,6,5.23,98.15,0.5
"51368",2,45,2007,11,11,7,5.28,97.81,0.57
"51369",2,45,2007,11,11,8,5.56,96.97,0.61
"51370",2,45,2007,11,11,9,6.05,95.57,0.8
"51371",2,45,2007,11,11,10,6.9,91.68,0.74
"51372",2,45,2007,11,11,11,7.43,88.82,0.63
"51373",2,45,2007,11,11,12,7.87,86.42,0.84
"51374",2,45,2007,11,11,13,8.08,86.16,0.79
"51375",2,45,2007,11,11,14,8.19,85.91,0.65
"51376",2,45,2007,11,11,15,7.77,89.56,0.57
"51377",2,45,2007,11,11,16,6.73,95.36,0.28
"51378",2,45,2007,11,11,17,5.95,98.46,0.23
"51379",2,45,2007,11,11,18,5.36,100,0.25
"51380",2,45,2007,11,11,19,4.6,100,0.26
"51381",2,45,2007,11,11,20,4.43,100,0.24
"51382",2,45,2007,11,11,21,4.58,100,0.3
"51383",2,45,2007,11,11,22,4.86,100,0.44
"51384",2,45,2007,11,11,23,5.1,100,0.58
"51385",2,45,2007,11,12,0,5.15,99.42,0.7
"51386",2,45,2007,11,12,1,5.13,98.66,0.78
"51387",2,45,2007,11,12,2,5.33,98.34,0.8
"51388",2,45,2007,11,12,3,5.54,98.28,0.79
"51389",2,45,2007,11,12,4,5.63,98.34,0.85
"51390",2,45,2007,11,12,5,5.55,98.54,1.07
"51391",2,45,2007,11,12,6,5.48,98.5,1.15
"51392",2,45,2007,11,12,7,5.45,98.19,1.04
"51393",2,45,2007,11,12,8,5.9,97.05,0.83
"51394",2,45,2007,11,12,9,6.8,95.15,0.69
"51395",2,45,2007,11,12,10,7.54,93.6,0.63
"51396",2,45,2007,11,12,11,8.53,89.16,1.28
"51397",2,45,2007,11,12,12,9.57,79.96,1.19
"51398",2,45,2007,11,12,13,10.21,71.59,0.99
"51399",2,45,2007,11,12,14,10.19,66.93,0.54
"51400",2,45,2007,11,12,15,9.27,67.48,0.08
"51401",2,45,2007,11,12,16,6.46,78.04,0.01
"51402",2,45,2007,11,12,17,4.21,83.18,0
"51403",2,45,2007,11,12,18,2.87,84.43,0.35
"51404",2,45,2007,11,12,19,1.73,85.75,0.05
"51405",2,45,2007,11,12,20,0.75,87.92,0.01
"51406",2,45,2007,11,12,21,-0.13,90.48,0
"51407",2,45,2007,11,12,22,-0.87,93.71,0
"51408",2,45,2007,11,12,23,-1.5,96.41,0
"51409",2,45,2007,11,13,0,-2.05,99.71,0
"51410",2,45,2007,11,13,1,-2.56,100,0
"51411",2,45,2007,11,13,2,-3.05,100,0
"51412",2,45,2007,11,13,3,-3.36,100,0
"51413",2,45,2007,11,13,4,-3.53,100,0
"51414",2,45,2007,11,13,5,-3.6,100,0
"51415",2,45,2007,11,13,6,-3.53,100,0
"51416",2,45,2007,11,13,7,-1.97,96.3,0
"51417",2,45,2007,11,13,8,0.93,79.33,0
"51418",2,45,2007,11,13,9,3.58,64.49,0
"51419",2,45,2007,11,13,10,6.07,50.36,0
"51420",2,45,2007,11,13,11,7,45.8,0
"51421",2,45,2007,11,13,12,6.78,47.72,0
"51422",2,45,2007,11,13,13,6.3,51.73,0
"51423",2,45,2007,11,13,14,5.89,55.37,0
"51424",2,45,2007,11,13,15,5.35,60.06,0
"51425",2,45,2007,11,13,16,2.09,78.85,0
"51426",2,45,2007,11,13,17,0.92,85.27,0
"51427",2,45,2007,11,13,18,0.69,87.63,0.03
"51428",2,45,2007,11,13,19,0.42,90.07,0.21
"51429",2,45,2007,11,13,20,1.51,87.08,2.26
"51430",2,45,2007,11,13,21,1.6,92.78,4.95
"51431",2,45,2007,11,13,22,2.33,96.09,8.28
"51432",2,45,2007,11,13,23,3.11,97.88,12.46
"51433",2,45,2007,11,14,0,4.02,98.29,16.17
"51434",2,45,2007,11,14,1,4.73,98.64,15.78
"51435",2,45,2007,11,14,2,5.48,98.66,11.84
"51436",2,45,2007,11,14,3,5.85,97.92,9.4
"51437",2,45,2007,11,14,4,5.08,98.22,5.97
"51438",2,45,2007,11,14,5,4.69,98.26,4.66
"51439",2,45,2007,11,14,6,4.49,97.86,2.24
"51440",2,45,2007,11,14,7,4.28,97.34,1.06
"51441",2,45,2007,11,14,8,4.33,96.52,0.8
"51442",2,45,2007,11,14,9,4.64,93.78,1.17
"51443",2,45,2007,11,14,10,5.44,87.87,1.48
"51444",2,45,2007,11,14,11,6.48,80.49,1.88
"51445",2,45,2007,11,14,12,7.11,74.91,2.45
"51446",2,45,2007,11,14,13,7.39,72.14,2.65
"51447",2,45,2007,11,14,14,7.24,72.74,2.27
"51448",2,45,2007,11,14,15,6.48,77.64,1.29
"51449",2,45,2007,11,14,16,4.61,88.64,1.05
"51450",2,45,2007,11,14,17,2.96,97.38,0.41
"51451",2,45,2007,11,14,18,1.91,100,0.3
"51452",2,45,2007,11,14,19,1.76,100,0.11
"51453",2,45,2007,11,14,20,1.21,100,0.04
"51454",2,45,2007,11,14,21,0.45,98.63,0.02
"51455",2,45,2007,11,14,22,-0.34,98.04,0.02
"51456",2,45,2007,11,14,23,-0.9,98.05,0.01
"51457",2,45,2007,11,15,0,-1.55,99.73,0.02
"51458",2,45,2007,11,15,1,-2.07,100,0.01
"51459",2,45,2007,11,15,2,-2.82,100,0.01
"51460",2,45,2007,11,15,3,-3.36,100,0.01
"51461",2,45,2007,11,15,4,-3.8,100,0.01
"51462",2,45,2007,11,15,5,-4.1,100,0.01
"51463",2,45,2007,11,15,6,-4.27,100,0
"51464",2,45,2007,11,15,7,-3.82,99.51,0
"51465",2,45,2007,11,15,8,-1.64,89,0
"51466",2,45,2007,11,15,9,0.54,77.39,0.02
"51467",2,45,2007,11,15,10,1.97,65.18,0.15
"51468",2,45,2007,11,15,11,2.73,55.26,0.62
"51469",2,45,2007,11,15,12,3.04,50.77,0.35
"51470",2,45,2007,11,15,13,3.07,50.06,0.25
"51471",2,45,2007,11,15,14,2.73,52.34,0.19
"51472",2,45,2007,11,15,15,1.9,56.67,0.13
"51473",2,45,2007,11,15,16,0.25,64.85,0.07
"51474",2,45,2007,11,15,17,-0.79,71.08,0.03
"51475",2,45,2007,11,15,18,-1.23,74.02,0
"51476",2,45,2007,11,15,19,-1.5,75.43,0
"51477",2,45,2007,11,15,20,-1.75,77.03,0
"51478",2,45,2007,11,15,21,-1.94,77.97,0
"51479",2,45,2007,11,15,22,-2.17,79.18,0
"51480",2,45,2007,11,15,23,-2.45,81.07,0
"51481",2,45,2007,11,16,0,-2.81,83.23,0
"51482",2,45,2007,11,16,1,-3.12,84.78,0
"51483",2,45,2007,11,16,2,-3.41,86.2,0
"51484",2,45,2007,11,16,3,-3.65,87.63,0
"51485",2,45,2007,11,16,4,-3.8,88.76,0
"51486",2,45,2007,11,16,5,-3.78,88.64,0
"51487",2,45,2007,11,16,6,-3.75,88.1,0
"51488",2,45,2007,11,16,7,-3.2,84.46,0
"51489",2,45,2007,11,16,8,-1.32,72.75,0
"51490",2,45,2007,11,16,9,0.36,60.56,0
"51491",2,45,2007,11,16,10,1.89,52.02,0
"51492",2,45,2007,11,16,11,3.08,47.17,0
"51493",2,45,2007,11,16,12,3.82,44.95,0
"51494",2,45,2007,11,16,13,4.15,44.1,0
"51495",2,45,2007,11,16,14,3.86,45.78,0
"51496",2,45,2007,11,16,15,2.44,51.93,0
"51497",2,45,2007,11,16,16,-1.6,70.71,0
"51498",2,45,2007,11,16,17,-3.13,79.78,0
"51499",2,45,2007,11,16,18,-3.86,85.95,0
"51500",2,45,2007,11,16,19,-4.39,89.93,0
"51501",2,45,2007,11,16,20,-4.69,93.02,0
"51502",2,45,2007,11,16,21,-4.81,93.98,0
"51503",2,45,2007,11,16,22,-4.83,94.11,0
"51504",2,45,2007,11,16,23,-4.86,93.93,0
"51505",2,45,2007,11,17,0,-4.96,94.31,0
"51506",2,45,2007,11,17,1,-5.09,94.16,0
"51507",2,45,2007,11,17,2,-5.16,93.51,0
"51508",2,45,2007,11,17,3,-5.2,92.62,0
"51509",2,45,2007,11,17,4,-5.2,91.83,0
"51510",2,45,2007,11,17,5,-5.15,90.65,0
"51511",2,45,2007,11,17,6,-5.07,89.26,0
"51512",2,45,2007,11,17,7,-4.33,84.92,0
"51513",2,45,2007,11,17,8,-1.78,69.7,0
"51514",2,45,2007,11,17,9,0.59,58.34,0
"51515",2,45,2007,11,17,10,2.79,50.65,0
"51516",2,45,2007,11,17,11,4.5,45.8,0
"51517",2,45,2007,11,17,12,5.58,42.62,0
"51518",2,45,2007,11,17,13,5.98,42.1,0
"51519",2,45,2007,11,17,14,5.6,44.59,0
"51520",2,45,2007,11,17,15,2.83,60.6,0
"51521",2,45,2007,11,17,16,-0.69,67.03,0
"51522",2,45,2007,11,17,17,-2.28,75.91,0
"51523",2,45,2007,11,17,18,-2.97,82.39,0
"51524",2,45,2007,11,17,19,-3.37,87.9,0
"51525",2,45,2007,11,17,20,-3.59,92.29,0
"51526",2,45,2007,11,17,21,-3.75,95.95,0
"51527",2,45,2007,11,17,22,-3.93,98.8,0
"51528",2,45,2007,11,17,23,-4.07,99.56,0
"51529",2,45,2007,11,18,0,-4.15,97.27,0
"51530",2,45,2007,11,18,1,-4.16,92.97,0
"51531",2,45,2007,11,18,2,-4.11,88.92,0
"51532",2,45,2007,11,18,3,-4.02,83.93,0
"51533",2,45,2007,11,18,4,-3.87,79.33,0
"51534",2,45,2007,11,18,5,-3.85,78.45,0
"51535",2,45,2007,11,18,6,-3.89,79.04,0
"51536",2,45,2007,11,18,7,-3.09,75.49,0
"51537",2,45,2007,11,18,8,-0.83,63.56,0
"51538",2,45,2007,11,18,9,1.26,55.54,0
"51539",2,45,2007,11,18,10,3.11,49.84,0
"51540",2,45,2007,11,18,11,4.76,44.16,0
"51541",2,45,2007,11,18,12,5.66,41.78,0.04
"51542",2,45,2007,11,18,13,5.62,43.21,0.12
"51543",2,45,2007,11,18,14,4.57,50.99,0.16
"51544",2,45,2007,11,18,15,2.28,59.07,0.08
"51545",2,45,2007,11,18,16,0.91,59.49,0.01
"51546",2,45,2007,11,18,17,1.28,54.45,0
"51547",2,45,2007,11,18,18,1.72,49.4,0
"51548",2,45,2007,11,18,19,2.08,45.74,0.05
"51549",2,45,2007,11,18,20,2.45,43.69,0.3
"51550",2,45,2007,11,18,21,2.76,46.22,0.89
"51551",2,45,2007,11,18,22,2.36,50.09,1.29
"51552",2,45,2007,11,18,23,2.45,52.71,1.6
"51553",2,45,2007,11,19,0,2.28,58.24,2.25
"51554",2,45,2007,11,19,1,2.03,65.16,2.88
"51555",2,45,2007,11,19,2,1.58,72.9,3.25
"51556",2,45,2007,11,19,3,1.27,80.03,3.55
"51557",2,45,2007,11,19,4,1.4,84.05,3.7
"51558",2,45,2007,11,19,5,1.54,86.59,4.31
"51559",2,45,2007,11,19,6,1.74,87.85,4.73
"51560",2,45,2007,11,19,7,2.3,87.42,4.57
"51561",2,45,2007,11,19,8,3.64,87.45,4.04
"51562",2,45,2007,11,19,9,4.89,88.78,2.57
"51563",2,45,2007,11,19,10,6.25,88.5,1.27
"51564",2,45,2007,11,19,11,7.98,85.84,0.58
"51565",2,45,2007,11,19,12,9.56,81.07,0.28
"51566",2,45,2007,11,19,13,10.8,77.77,0.13
"51567",2,45,2007,11,19,14,10.9,78.89,0.1
"51568",2,45,2007,11,19,15,10.13,83.06,0.09
"51569",2,45,2007,11,19,16,8.94,89.91,0.06
"51570",2,45,2007,11,19,17,8.47,92.7,0.05
"51571",2,45,2007,11,19,18,8.47,92.45,0.16
"51572",2,45,2007,11,19,19,8.76,91.61,0.3
"51573",2,45,2007,11,19,20,9.04,90.41,0.54
"51574",2,45,2007,11,19,21,9.25,90.42,0.42
"51575",2,45,2007,11,19,22,9.59,89.76,0.26
"51576",2,45,2007,11,19,23,9.86,89.64,0.24
"51577",2,45,2007,11,20,0,10.06,90.17,0.38
"51578",2,45,2007,11,20,1,10.22,90.91,0.52
"51579",2,45,2007,11,20,2,10.45,90.94,0.6
"51580",2,45,2007,11,20,3,10.43,91.75,0.72
"51581",2,45,2007,11,20,4,10.45,92.21,0.89
"51582",2,45,2007,11,20,5,10.59,92.65,1
"51583",2,45,2007,11,20,6,10.78,92.9,0.84
"51584",2,45,2007,11,20,7,10.93,92.48,0.71
"51585",2,45,2007,11,20,8,11.56,90.17,0.88
"51586",2,45,2007,11,20,9,12.38,87.01,1.56
"51587",2,45,2007,11,20,10,12.75,84.78,1.97
"51588",2,45,2007,11,20,11,12.96,82.77,1.85
"51589",2,45,2007,11,20,12,13.28,81.62,1.48
"51590",2,45,2007,11,20,13,13.78,79.17,1.1
"51591",2,45,2007,11,20,14,13.98,78.12,0.91
"51592",2,45,2007,11,20,15,13.24,81.66,0.74
"51593",2,45,2007,11,20,16,12.33,85.92,0.42
"51594",2,45,2007,11,20,17,12,87.7,0.71
"51595",2,45,2007,11,20,18,11.91,88.56,2.04
"51596",2,45,2007,11,20,19,11.9,88.93,1.8
"51597",2,45,2007,11,20,20,11.87,89.29,2.29
"51598",2,45,2007,11,20,21,11.85,89.61,4.92
"51599",2,45,2007,11,20,22,11.94,90.62,18.91
"51600",2,45,2007,11,20,23,12.13,92.32,36.76
"51601",2,45,2007,11,21,0,12.35,93.42,47.19
"51602",2,45,2007,11,21,1,12.37,95.01,53.83
"51603",2,45,2007,11,21,2,12.09,96.7,63.55
"51604",2,45,2007,11,21,3,11.77,97.48,61.06
"51605",2,45,2007,11,21,4,11.26,98.07,47.34
"51606",2,45,2007,11,21,5,10.22,99.46,33.7
"51607",2,45,2007,11,21,6,9.1,100,23.69
"51608",2,45,2007,11,21,7,8.71,99.97,16.65
"51609",2,45,2007,11,21,8,10.27,97.28,12.57
"51610",2,45,2007,11,21,9,11.68,92.84,10.69
"51611",2,45,2007,11,21,10,13.12,86.19,9.29
"51612",2,45,2007,11,21,11,14.3,80.44,7.44
"51613",2,45,2007,11,21,12,14.93,76.65,8.35
"51614",2,45,2007,11,21,13,15.1,75.25,9.13
"51615",2,45,2007,11,21,14,14.85,76.91,8.53
"51616",2,45,2007,11,21,15,13.64,87.49,8.11
"51617",2,45,2007,11,21,16,11.73,87.22,9.49
"51618",2,45,2007,11,21,17,10.9,88.09,8.24
"51619",2,45,2007,11,21,18,10.69,87.71,8.75
"51620",2,45,2007,11,21,19,10.49,87.58,8
"51621",2,45,2007,11,21,20,9.97,88.69,8.51
"51622",2,45,2007,11,21,21,9.38,90.71,8.76
"51623",2,45,2007,11,21,22,9.11,92.37,9.43
"51624",2,45,2007,11,21,23,8.82,91.48,9.32
"51625",2,45,2007,11,22,0,7.62,90.89,8.37
"51626",2,45,2007,11,22,1,6.65,89.31,6.78
"51627",2,45,2007,11,22,2,5.97,87.69,5.22
"51628",2,45,2007,11,22,3,5.21,86.35,7.76
"51629",2,45,2007,11,22,4,4.62,85.1,3.91
"51630",2,45,2007,11,22,5,4.35,83.59,2.27
"51631",2,45,2007,11,22,6,4.34,81.81,1.47
"51632",2,45,2007,11,22,7,4.81,80.23,1.87
"51633",2,45,2007,11,22,8,7.53,85.67,1.52
"51634",2,45,2007,11,22,9,10.52,77.48,0.96
"51635",2,45,2007,11,22,10,12.86,63.9,0.72
"51636",2,45,2007,11,22,11,13.56,58.95,0.49
"51637",2,45,2007,11,22,12,13.93,55.59,1.01
"51638",2,45,2007,11,22,13,13.66,56.66,1.23
"51639",2,45,2007,11,22,14,12.8,62.94,1.83
"51640",2,45,2007,11,22,15,10.87,77.85,1.47
"51641",2,45,2007,11,22,16,8.39,81.29,1.25
"51642",2,45,2007,11,22,17,7.47,84.37,0.63
"51643",2,45,2007,11,22,18,6.96,87.25,0.48
"51644",2,45,2007,11,22,19,6.46,90.15,0.14
"51645",2,45,2007,11,22,20,6.02,92.46,0.12
"51646",2,45,2007,11,22,21,5.78,93.03,0.1
"51647",2,45,2007,11,22,22,5.56,93.79,0.21
"51648",2,45,2007,11,22,23,5.17,95.84,1.04
"51649",2,45,2007,11,23,0,4.83,96.55,1.84
"51650",2,45,2007,11,23,1,4.41,96.89,2.59
"51651",2,45,2007,11,23,2,4.18,96.46,3.73
"51652",2,45,2007,11,23,3,4.62,94.66,3.72
"51653",2,45,2007,11,23,4,4.55,94.81,3.05
"51654",2,45,2007,11,23,5,4.43,96.02,2.43
"51655",2,45,2007,11,23,6,4.25,97.66,2.52
