Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeR,HTtimeS,Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers
39.2489257812503_12.7061385542056,Generic,7/28/2014,2014,209,2014,28,21.73,15.470001,100,71.78738,11,1.81,25.148935,531.1756,1,16.991905,0.057008065,,116.32443,,0,,0.6381065,15.31863,0.6920785,0.3079215,0,0,0.3079215,0,,0.057008065,116.32443,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/29/2014,2014,210,2014,29,21.29,15.87,100,77.26243,13,3.1,24.09787,549.2482,1,17.570034,0.067107685,,136.83676,,0,,0.6596728,15.978303,0.68923837,0.31076163,0,0,0.31076163,0,,0.067107685,136.83676,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/30/2014,2014,211,2014,30,22.86,16.150002,100,69.06827,24,22.03,25.688053,568.2766,1,18.178738,0.07951741,,164.1164,,0,,1,16.978302,0.6871013,0.3128987,0,0,0.3128987,0,,0.07951741,164.1164,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,7/31/2014,2014,212,2014,31,19.02,15.579999,100,91.06164,24,38.26,21.234026,584.836,1,18.70846,0.09198739,,186.81752,,0,,0.84627855,17.824581,0.652998,0.34700203,0,0,0.34700203,0,,0.09198739,186.81752,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/1/2014,2014,213,2014,32,18.94,14.190001,100,80.99031,15,8.58,23.20217,600.44403,1,19.207748,0.105321735,,213.58685,,0,,0.66643494,18.491016,0.635387,0.364613,0,0,0.364613,0,,0.105321735,213.58685,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/2/2014,2014,214,2014,33,20.64,15.62,100,79.871925,13,7.87,23.573318,618.0078,1,19.769602,0.122338824,,249.13736,,0,,0.6816852,19.1727,0.63894624,0.36105376,0,0,0.36105376,0,,0.122338824,249.13736,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/3/2014,2014,215,2014,34,20.54,15.34,100,78.571724,13,11.14,23.81543,635.3489,1,20.32433,0.14140971,,290.12537,,0,,0.8051573,19.977858,0.6391318,0.3608682,0,0,0.3608682,0,,0.14140971,290.12537,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/4/2014,2014,216,2014,35,19.49,14.870001,100,82.26274,15,5.55,23.022806,651.7566,1,20.849197,0.16168085,,332.9909,,0,,0.5199001,20.497757,0.62706685,0.36346948,0.009463633,0,0.37293312,0.009463633,,0.16168085,332.9909,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/5/2014,2014,217,2014,36,22.38,14.81,100,63.929153,9,1.86,26.67033,669.8457,1,21.427856,0.18667798,,396.20032,,0,,0.7526868,21.250444,0.6363406,0.34482476,0.018834595,0,0.36365935,0.018834595,,0.1841934,395.35904,0,,0.013309419,0,0.009463608,0.23659083
39.2489257812503_12.7061385542056,Generic,8/6/2014,2014,218,2014,37,20.23,15.509999,100,81.87645,15,1.72,23.163492,687.1036,1,21.979921,0.21320616,,456.0187,,0,,0.59820855,21.848654,0.61987734,0.35189742,0.028225217,0,0.38012263,0.028225217,,0.20756954,453.59598,0,,0.026437402,0,0.01883459,0.47086486
39.2489257812503_12.7061385542056,Generic,8/7/2014,2014,219,2014,38,21.18,15.260001,100,73.87775,11,2.06,24.74197,704.77124,1,22.545097,0.24310538,,530.60364,,0,,0.6046857,22.453339,0.6148313,0.3544091,0.030759584,0,0.38516867,0.030759584,,0.23349261,525.23175,0,,0.039541602,0,0.028225243,0.7056304
39.2489257812503_12.7061385542056,Generic,8/8/2014,2014,220,2014,39,21.09,15.130001,100,73.5909,11,2.46,24.791168,722.31177,1,23.106205,0.275484,,614.6811,,0,,0,22.962458,0.61101115,0.3503242,0.03866464,0,0.38898885,0.03866464,,0.2636191,605.68805,0,,0.043069303,0,0.030759573,0.7689896
39.2489257812503_12.7061385542056,Generic,8/9/2014,2014,221,2014,40,21.7,13.829999,100,62.105793,7,0.37,26.995773,739.4438,1,23.654245,0.30956584,,715.166,,0,,0.5150223,23.47748,0.61517555,0.33953768,0.045286782,0,0.38482445,0.045286782,,0.29283425,700.7419,0,,0.054048598,0,0.03866464,0.966616
39.2489257812503_12.7061385542056,Generic,8/10/2014,2014,222,2014,41,22.47,14.940001,100,64.169136,9,0.27,26.623192,757.6529,1,24.236742,0.3481995,,833.63916,,0,,0.45386228,23.931343,0.6192398,0.34010404,0.04065617,0,0.38076022,0.04065617,,0.32618713,811.7254,0,,0.06321764,0,0.045286775,1.1321696
39.2489257812503_12.7061385542056,Generic,8/11/2014,2014,223,2014,42,23.509998,16.27,100,65.87216,9,0.28,26.298141,777.03973,1,24.85691,0.39163485,,973.77747,,0,,0,24.41846,0.6324697,0.32688892,0.040641382,0,0.3675303,0.040641382,,0.36938655,943.9026,0,,0.05680877,0,0.04065615,1.0164043
39.2489257812503_12.7061385542056,Generic,8/12/2014,2014,224,2014,43,22.83,14.530001,100,59.897728,7,0.56,27.448086,795.22174,1,25.438541,0.4340075,,1125.7949,,0,,0,24.833984,0.63404846,0.32307002,0.042881493,0,0.3659515,0.042881493,,0.40936098,1087.2872,0,,0.056788266,0,0.040641367,1.0160346
39.2489257812503_12.7061385542056,Generic,8/13/2014,2014,225,2014,44,24.34,16.36,100,61.586803,7,0.42000002,27.105572,815.0038,1,26.071352,0.48120907,,1306.8901,,0,,0,25.237991,0.6395144,0.31438705,0.046098553,0,0.3604856,0.046098553,,0.45238933,1257.5366,0,,0.05989027,0,0.04288149,1.0720373
39.2489257812503_12.7061385542056,Generic,8/14/2014,2014,226,2014,45,24.73,15.69,97.875885,55.959396,5,3.3200002,28.202654,834.6695,1,26.700443,0.5284695,,1512.6038,,0,,0,25.687433,0.6414175,0.30826396,0.050318524,0,0.3585825,0.050318524,,0.49446788,1450.0146,0,,0.06433982,0,0.04609853,1.1524638
39.2489257812503_12.7061385542056,Generic,8/15/2014,2014,227,2014,46,23.6,15.61,100,61.603622,7,4.96,27.109001,853.79333,1,27.3122,0.5739508,,1721.4403,,0,,0,26.161373,0.63565844,0.3045306,0.05981096,0,0.36434156,0.05981096,,0.5336783,1644.1976,0,,0.07016724,0,0.05031854,1.2579631
39.2489257812503_12.7061385542056,Generic,8/16/2014,2014,228,2014,47,23.57,14.84,99.31114,57.63824,7,8.16,27.879084,872.5259,1,27.91144,0.6173255,,1947.7129,,0,,0.72796357,26.889338,0.62287796,0.3207208,0.05640127,0,0.37712207,0.05640127,,0.56594133,1851.6361,0,,0.083236754,0,0.059810936,1.495274
39.2489257812503_12.7061385542056,Generic,8/17/2014,2014,229,2014,48,20.489998,15.819999,100,82.33603,15,7.1399994,23.072807,890.1186,1,28.474218,0.6564397,,2134.7258,,0,,0.5428514,27.432188,0.58470523,0.35180807,0.0634867,0,0.41529477,0.0634867,,0.6048775,2023.9595,0,,0.07854831,0,0.056401253,1.4100318
39.2489257812503_12.7061385542056,Generic,8/18/2014,2014,230,2014,49,21.64,14.23,100,64.73288,9,8.18,26.461779,907.45374,1,29.028755,0.6930138,,2357.8423,,0,,0.6671209,28.099308,0.56707346,0.36301732,0.06990921,0,0.43292654,0.06990921,,0.6318323,2227.3784,0,,0.08828318,0,0.063486695,1.5871676
39.2489257812503_12.7061385542056,Generic,8/19/2014,2014,231,2014,50,20.77,15.540001,100,78.43782,13,2.96,23.824844,925.04645,1,29.591534,0.7278029,,2571.944,,0,,0.5344898,28.633799,0.528134,0.39421174,0.07765428,0,0.471866,0.07765428,,0.6571469,2420.6948,0,,0.097081244,0,0.069909215,1.7477301
39.2489257812503_12.7061385542056,Generic,8/20/2014,2014,232,2014,51,21.850002,14.4800005,100,65.009995,9,2.66,26.404724,942.65076,1,30.154682,0.7600351,,2819.9016,,0,,0.47737208,29.11117,0.51135254,0.39974275,0.08890467,0,0.48864743,0.08890467,,0.6782112,2641.9578,0,,0.10765803,0,0.0776543,1.941357
39.2489257812503_12.7061385542056,Generic,8/21/2014,2014,233,2014,52,23.259998,15.7699995,100,64.43175,9,3.82,26.53048,961.6888,1,30.763695,0.7918369,,3100.6035,,0,,0.4643819,29.575552,0.49561083,0.40793693,0.09645221,0,0.50438917,0.09645221,,0.69447505,2888.1455,0,,0.12295699,0,0.08890468,2.2226167
39.2489257812503_12.7061385542056,Generic,8/22/2014,2014,234,2014,53,23.11,16.13,100,67.42973,9,4.12,25.95015,980.8268,1,31.375906,0.8205617,,3386.62,,0,,0.46783668,30.043388,0.48189723,0.42392954,0.094173215,0,0.51810277,0.094173215,,0.71128136,3136.071,0,,0.13317746,0,0.096452236,2.4113052
39.2489257812503_12.7061385542056,Generic,8/23/2014,2014,235,2014,54,23.29,16,100,65.590546,9,6.46,26.29206,999.98834,1,31.988869,0.84612256,,3685.7998,,0,,0.6530569,30.696445,0.47422165,0.41858146,0.10719691,0,0.52577835,0.10719691,,0.73604625,3396.3289,0,,0.130095,0,0.09417319,2.3543303
39.2489257812503_12.7061385542056,Generic,8/24/2014,2014,236,2014,55,22.68,16.54,100,72.64359,24,16.63,24.94355,1019.11694,1,32.600777,0.8685891,,3976.6694,,0,,0.5916294,31.288074,0.4254793,0.45304188,0.12147881,0,0.5745207,0.12147881,,0.740327,3644.2466,0,,0.14766717,0,0.10719693,2.6799228
39.2489257812503_12.7061385542056,Generic,8/25/2014,2014,237,2014,56,21.93,16.41,100,76.686935,13,10.54,24.160498,1037.8141,1,33.198883,0.88779604,,4258.142,,0,,0.58089274,31.868967,0.37937343,0.4819956,0.13863096,0,0.62062657,0.13863096,,0.7396969,3878.765,0,,0.16681659,0,0.121478796,3.0369704
39.2489257812503_12.7061385542056,Generic,8/26/2014,2014,238,2014,57,21.52,15.55,100,73.626175,11,11.01,24.71692,1055.837,1,33.775425,0.90394247,,4540.763,,0,,0.72037464,32.58934,0.33085322,0.5153067,0.15384005,0,0.6691468,0.15384005,,0.7325127,4107.7876,0,,0.18964672,0,0.13863099,3.4657738
39.2489257812503_12.7061385542056,Generic,8/27/2014,2014,239,2014,58,19.96,14.71,100,77.98945,13,7.24,23.791494,1072.4403,1,34.306553,0.9169459,,4794.979,,0,,0.52076286,33.110104,0.27971625,0.5488871,0.17139666,0,0.72028375,0.17139666,,0.7246296,4308.6855,0,,0.20973569,0,0.15384007,3.8460011
39.2489257812503_12.7061385542056,Generic,8/28/2014,2014,240,2014,59,22.65,16.4,100,71.9399,11,2.69,25.03676,1091.4879,1,34.91587,0.9298776,,5106.2134,,0,,0.8881062,33.99821,0.23590446,0.5738094,0.19028614,0,0.76409554,0.19028614,,0.71345586,4547.4824,0,,0.23274219,0,0.17139667,4.2849164
39.2489257812503_12.7061385542056,Generic,8/29/2014,2014,241,2014,60,21.16,15.27,100,74.070526,24,12.59,24.585955,1109.1498,1,35.48086,0.94018006,,5392.7495,,0,,0.52674866,34.52496,0.18071425,0.60475475,0.214531,0,0.81928575,0.214531,,0.6982966,4760.3003,0,,0.25727355,0,0.19028616,4.7571535
39.2489257812503_12.7061385542056,Generic,8/30/2014,2014,242,2014,61,21.79,14.77,100,67.078415,9,5.02,25.910679,1126.8861,1,36.04823,0.9490865,,5698.8696,,0,,0.5171983,35.042156,0.14227974,0.61624676,0.24147347,0,0.85772026,0.24147347,,0.67535305,4978.13,0,,0.28841782,0,0.214531,5.363275
39.2489257812503_12.7061385542056,Generic,8/31/2014,2014,243,2014,62,22.09,14.990001,100,66.647835,9,5.11,25.987186,1144.9146,1,36.624947,0.9568441,,6013.5015,,0,,0.62843907,35.670597,0.09814972,0.6018776,0.29997265,0,0.9018503,0.29997265,,0.64819634,5191.2715,0,,0.32256848,0,0.24147344,6.0368366
39.2489257812503_12.7061385542056,Generic,9/1/2014,2014,244,2014,63,20.77,14.59,100,72.06042,11,5.63,24.901814,1161.9437,1,37.169697,0.9631252,,6300.151,,0,,0,36.134724,0,0.65384686,0.3662865,0,1,0.3662865,,0.58268315,5364.692,0,,0.3950079,0,0.29997265,7.499316
39.2489257812503_12.7061385542056,Generic,9/2/2014,2014,245,2014,64,22.83,13.370001,97.68748,53.900284,5,0.69,28.419239,1179.4727,1,37.730434,0.96866846,,6638.8276,,0,,0,36.647923,0,0.65384686,0.3662865,0,1,0.3662865,,0.5093545,5542.7783,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/3/2014,2014,246,2014,65,22.46,13.310001,98.56547,55.402557,7,2.29,28.096588,1196.7484,1,38.283073,0.9733383,,6970.415,,0,,0,37.16766,0,0.65384686,0.3662865,0,1,0.3662865,,0.51180995,5717.1367,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/4/2014,2014,247,2014,66,21.240002,13.340001,100,61.818188,7,4.79,26.797253,1213.2952,1,38.812393,0.97717255,,7274.516,,0,,0.51979065,37.68745,0,0.65384686,0.3662865,0,1,0.3662865,,0.51382613,5877.042,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/5/2014,2014,248,2014,67,22.05,14.920001,100,66.46283,9,8.74,25.93993,1231.2626,1,39.387154,0.9807264,,7595.3247,,0,,0.8375158,38.524967,0,0.65384686,0.3662865,0,1,0.3662865,,0.51569486,6045.733,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/6/2014,2014,249,2014,68,21.38,15.79,100,76.12567,24,20.84,24.097519,1249.3407,1,39.965458,0.9837533,,7896.109,,0,,0.9484859,39.473454,0,0.65384686,0.3662865,0,1,0.3662865,,0.51728654,6203.894,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/7/2014,2014,250,2014,69,20.85,14.640001,100,71.8927,24,14.039999,24.84074,1266.4486,1,40.51273,0.9861849,,8190.255,,0,,0.9169337,40.39039,0,0.65384686,0.3662865,0,1,0.3662865,,0.5185651,6358.565,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/8/2014,2014,251,2014,70,18.81,14.640001,100,85.216354,17,1.55,22.145868,1282.2682,1,41.018787,0.98811215,,8433.216,,0,,0.6300689,41.02046,0,0.65384686,0.3662865,0,1,0.3662865,,0.5195785,6486.321,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/9/2014,2014,252,2014,71,20.77,14.540001,100,71.737755,11,3.79,24.826305,1299.267,1,41.562565,0.98988754,,8726.412,,0,,0.6073939,41.627853,0,0.65384686,0.3662865,0,1,0.3662865,,0.5205121,6640.492,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/10/2014,2014,253,2014,72,21.27,14.98,100,71.49819,11,2.24,24.877163,1316.825,1,42.12423,0.9914458,,9030.352,,0,,1,42.627853,0,0.65384686,0.3662865,0,1,0.3662865,,0.5213314,6800.3125,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/11/2014,2014,254,2014,73,18.51,14.99,100,90.07907,24,2.23,21.113462,1332.6774,1,42.631336,0.99264693,,9263.532,,0,,0.550907,43.17876,0,0.65384686,0.3662865,0,1,0.3662865,,0.521963,6922.926,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/12/2014,2014,255,2014,74,21.39,13.98,100,64.67278,9,7.0599995,26.100807,1349.7126,1,43.176285,0.99375147,,9573.647,,0,,0.55756104,43.73632,0,0.65384686,0.3662865,0,1,0.3662865,,0.5225438,7085.9937,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/13/2014,2014,256,2014,75,20.8,13.89,100,67.48431,9,4.43,25.524416,1366.3285,1,43.707813,0.99466974,,9869.721,,0,,0.6295811,44.365902,0,0.65384686,0.3662865,0,1,0.3662865,,0.5230267,7241.6777,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/14/2014,2014,257,2014,76,20.56,14.65,100,73.7528,11,1.94,24.334576,1383.2662,1,44.249638,0.99546754,,10157.692,,0,,0.55990154,44.925804,0,0.65384686,0.3662865,0,1,0.3662865,,0.5234462,7393.1016,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/15/2014,2014,258,2014,77,21.3,13.560001,100,62.742035,9,1.19,26.377724,1399.9882,1,44.784557,0.9961385,,10466.072,,0,,0.6806705,45.606476,0,0.65384686,0.3662865,0,1,0.3662865,,0.523799,7555.257,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/16/2014,2014,259,2014,78,20.8,15.220001,100,76.0423,13,7.2300005,23.882551,1417.4117,1,45.341927,0.9967326,,10757.172,,0,,0.66029423,46.26677,0,0.65384686,0.3662865,0,1,0.3662865,,0.5241114,7708.3257,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/17/2014,2014,260,2014,79,20.14,13.77,100,70.596596,11,4.33,24.807037,1433.5311,1,45.857574,0.9972006,,11037.038,,0,,0.54523593,46.812004,0,0.65384686,0.3662865,0,1,0.3662865,,0.5243575,7855.4873,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/18/2014,2014,261,2014,80,21.64,14.130001,100,64.15054,9,1.93,26.048775,1450.8069,1,46.410213,0.9976283,,11352.13,,0,,0.5013148,47.31332,0,0.65384686,0.3662865,0,1,0.3662865,,0.5245824,8021.172,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/19/2014,2014,262,2014,81,22.55,15.329999,100,65.9853,9,0.46,25.706926,1469.2666,1,47.000725,0.9980134,,11684.524,,0,,0.48547027,47.79879,0,0.65384686,0.3662865,0,1,0.3662865,,0.52478486,8195.955,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/20/2014,2014,263,2014,82,22.43,15.790001,100,69.48211,9,0.24,25.034351,1487.9025,1,47.59687,0.99833894,,12011.42,,0,,0.6149482,48.41374,0,0.65384686,0.3662865,0,1,0.3662865,,0.52495605,8367.846,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/21/2014,2014,264,2014,83,21.350002,14.7300005,100,69.43442,11,0.28,24.982529,1505.3613,1,48.15537,0.9985954,,12317.112,,0,,0.5127058,48.926445,0,0.65384686,0.3662865,0,1,0.3662865,,0.52509093,8528.588,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/22/2014,2014,265,2014,84,22.29,15.07,100,65.96019,9,0.01,25.61557,1523.5433,1,48.736996,0.9988206,,12643.606,,0,,0.49170122,49.418148,0,0.65384686,0.3662865,0,1,0.3662865,,0.5252093,8700.269,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/23/2014,2014,266,2014,85,22.64,15.57,100,66.88215,9,0.31,25.420904,1542.1742,1,49.33298,0.9990139,,12975.683,,0,,0,49.88104,0,0.65384686,0.3662865,0,1,0.3662865,,0.525311,8874.884,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/24/2014,2014,267,2014,86,23.44,15.24,100,60.458572,7,0.63,26.5728,1561.0416,1,49.936535,0.9991775,,13327.271,,0,,0.5459008,50.42694,0,0.65384686,0.3662865,0,1,0.3662865,,0.525397,9059.76,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/25/2014,2014,268,2014,87,22.44,15.97,100,70.54126,11,0.92,24.689537,1579.7742,1,50.535774,0.999313,,13651.651,,0,,0.5518124,50.978752,0,0.65384686,0.3662865,0,1,0.3662865,,0.52546823,9230.328,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/26/2014,2014,269,2014,88,21.23,14,100,65.69101,9,0.88,25.494251,1596.7241,1,51.07799,0.99941635,,13954.762,,0,,0.64232296,51.621075,0,0.65384686,0.3662865,0,1,0.3662865,,0.5255226,9389.713,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/27/2014,2014,270,2014,89,20.4,14.31,100,72.510895,11,0.41000003,24.18843,1613.3524,1,51.60992,0.99950254,,14236.914,,0,,0.5731072,52.194183,0,0.65384686,0.3662865,0,1,0.3662865,,0.5255679,9538.077,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/28/2014,2014,271,2014,90,20.43,13.19,100,65.35771,9,0.78,25.434694,1629.2833,1,52.119534,0.9995733,,14521.181,,0,,0.5675569,52.76174,0,0.65384686,0.3662865,0,1,0.3662865,,0.5256051,9687.553,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/29/2014,2014,272,2014,91,21.01,13.24,100,62.48352,9,2.21,25.95224,1645.6211,1,52.642174,0.9996352,,14818.656,,0,,0.5635652,53.325306,0,0.65384686,0.3662865,0,1,0.3662865,,0.5256377,9843.974,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,9/30/2014,2014,273,2014,92,21.14,13.43,100,62.86668,9,2.91,25.852596,1662.1616,1,53.171288,0.999689,,15118.684,,0,,0.5597769,53.885082,0,0.65384686,0.3662865,0,1,0.3662865,,0.52566594,10001.736,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/1/2014,2014,274,2014,93,20.79,13.790001,100,66.933624,9,4.75,25.068302,1678.7084,1,53.700607,0.9997347,,15409.732,,0,,0,54.40709,0,0.65384686,0.3662865,0,1,0.3662865,,0.52568996,10154.778,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/2/2014,2014,275,2014,94,21.12,13.22,100,61.78208,7,1.6400001,25.968029,1695.1034,1,54.22507,0.99977344,,15708.474,,0,,0.5843461,54.991436,0,0.65384686,0.3662865,0,1,0.3662865,,0.52571034,10311.865,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/3/2014,2014,276,2014,95,19.63,12.7,100,66.85321,9,3.9100003,24.9179,1710.1729,1,54.707134,0.99980396,,15971.966,,0,,1,55.991436,0,0.65384686,0.3662865,0,1,0.3662865,,0.52572644,10450.417,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/4/2014,2014,277,2014,96,19.58,12.370001,100,65.13616,24,17.24,25.177258,1724.982,1,55.180866,0.99983,,16233.608,,0,,0.58945745,56.580894,0,0.65384686,0.3662865,0,1,0.3662865,,0.52574015,10587.996,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/5/2014,2014,278,2014,97,19.54,11.94,100,62.82279,9,4.01,25.541706,1739.4656,1,55.644184,0.99985206,,16493.207,,0,,0.5917977,57.17269,0,0.65384686,0.3662865,0,1,0.3662865,,0.5257517,10724.501,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/6/2014,2014,279,2014,98,18.92,12.22,100,67.854324,9,4.03,24.553848,1753.711,1,56.099884,0.999871,,16738.67,,0,,0.59070385,57.763393,0,0.65384686,0.3662865,0,1,0.3662865,,0.52576166,10853.572,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/7/2014,2014,280,2014,99,19.31,12.06,100,64.746956,9,6.22,25.098742,1768.1178,1,56.56075,0.9998877,,16992.424,,0,,0,58.30071,0,0.65384686,0.3662865,0,1,0.3662865,,0.5257704,10987.003,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/8/2014,2014,281,2014,100,19.83,11.76,100,60.306747,7,10.16,25.886312,1782.6779,1,57.026512,0.99990237,,17256.93,,0,,0.5890097,58.889717,0,0.65384686,0.3662865,0,1,0.3662865,,0.5257782,11126.088,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/9/2014,2014,282,2014,101,19.41,12.290001,100,65.58173,9,4.37,24.880749,1797.3143,1,57.494724,0.99991524,,17512.496,,0,,0,59.36723,0,0.65384686,0.3662865,0,1,0.3662865,,0.52578497,11260.473,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/10/2014,2014,283,2014,102,20.01,10.74,97.9721,54.02992,5,0.01,26.931976,1811.2845,1,57.941616,0.99992585,,17776.545,,0,,0,59.900772,0,0.65384686,0.3662865,0,1,0.3662865,,0.5257905,11399.317,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/11/2014,2014,284,2014,103,20.75,12.05,99.703125,57.289062,7,0.41000003,26.35669,1826.6721,1,58.433853,0.9999361,,18061.172,,0,,0,60.437225,0,0.65384686,0.3662865,0,1,0.3662865,,0.52579594,11548.982,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/12/2014,2014,285,2014,104,20.08,11.870001,100,59.652306,7,0.6,25.843868,1841.4813,1,58.907593,0.99994457,,18329.773,,0,,0,60.97168,0,0.65384686,0.3662865,0,1,0.3662865,,0.52580035,11690.221,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/13/2014,2014,286,2014,105,20.27,12.240001,100,60.73583,7,0.58,25.623833,1856.6731,1,59.393562,0.99993515,,18602.967,,0,,0,61.50675,0,0.65384686,0.3662865,0,1,0.3662865,,0.5257954,11833.873,0,,0.4741705,0,0.36628652,9.157162
39.2489257812503_12.7061385542056,Generic,10/14/2014,2014,287,2014,106,20.13,12.2,100,61.234146,7,0.050000004,25.480816,1871.7426,1,59.875626,0.9999076,,18872.44,,0,,0,62.039562,0,0.65384686,0.3662865,0,1,0.3662865,,0.5257809,11975.569,0,,0.4741705,0,0.36628652,9.157162
